customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid
132852439,2023-06-16,,39,month,Yes
217233198,2023-06-16,,39,month,Yes
188197564,2023-06-16,2023-06-17,39,month,Yes
146952862,2023-06-16,2023-07-12,39,month,Yes
152846561,2023-06-16,2023-07-23,39,month,Yes
132867770,2023-06-16,2023-07-24,39,month,Yes
206370330,2023-06-16,2023-08-15,39,month,Yes
217438230,2023-06-16,2023-07-13,39,month,Yes
217426939,2023-06-16,2023-07-16,39,month,Yes
205785520,2023-06-17,,39,month,Yes
154284527,2023-06-17,2023-07-24,39,month,Yes
214105912,2023-06-17,2023-07-24,39,month,Yes
200909190,2023-06-17,2023-08-24,39,month,Yes
151633468,2023-06-17,2023-08-01,39,month,Yes
207010976,2023-06-17,2023-08-24,39,month,Yes
217487776,2023-06-17,2023-07-20,39,month,Yes
217484551,2023-06-17,2023-07-24,39,month,Yes
217498202,2023-06-18,,39,month,Yes
217234603,2023-06-18,,39,month,Yes
217264148,2023-06-18,,39,month,Yes
217513366,2023-06-18,,39,month,Yes
217503737,2023-06-18,,39,month,Yes
151540809,2023-06-18,,39,month,Yes
217526421,2023-06-18,2023-08-26,39,month,Yes
217418580,2023-06-18,2023-07-14,39,month,Yes
217426015,2023-06-19,,39,month,Yes
217557584,2023-06-19,,39,month,Yes
217406489,2023-06-19,,39,month,Yes
217536534,2023-06-19,,39,month,Yes
217557082,2023-06-19,,39,month,Yes
176024207,2023-06-19,2023-08-07,39,month,Yes
160598122,2023-06-19,2023-07-26,39,month,Yes
217378430,2023-06-19,2023-08-06,39,month,Yes
193680187,2023-06-19,2023-06-20,39,month,Yes
180424442,2023-06-19,2023-07-26,39,month,Yes
217612796,2023-06-20,,39,month,Yes
217601263,2023-06-20,,39,month,Yes
217594148,2023-06-20,,39,month,Yes
217598396,2023-06-20,,39,month,Yes
206647130,2023-06-20,,39,month,Yes
207099222,2023-06-20,,39,month,Yes
207079318,2023-06-20,,39,month,Yes
217580362,2023-06-20,,39,month,Yes
217438678,2023-06-20,,39,month,Yes
215963364,2023-06-20,2023-06-21,39,month,Yes
153876204,2023-06-20,2023-07-23,39,month,Yes
153828803,2023-06-20,2023-06-22,39,month,Yes
217595865,2023-06-20,2023-07-27,39,month,Yes
216158153,2023-06-20,2023-07-24,39,month,Yes
217548173,2023-06-20,2023-07-19,39,month,Yes
217533118,2023-06-21,,39,month,Yes
205128906,2023-06-21,,39,month,Yes
205812132,2023-06-21,,39,month,Yes
216907554,2023-06-21,,39,month,Yes
215113542,2023-06-21,,39,month,Yes
204772797,2023-06-21,,39,month,Yes
217627630,2023-06-21,,39,month,Yes
217635272,2023-06-21,,39,month,Yes
217543308,2023-06-21,2023-06-22,39,month,Yes
217626870,2023-06-21,2023-06-22,39,month,No
217246912,2023-06-21,2023-06-22,39,month,No
217223132,2023-06-21,2023-08-18,39,month,Yes
217650160,2023-06-21,2023-08-10,39,month,Yes
149856123,2023-06-21,2023-07-17,39,month,Yes
217657148,2023-06-21,2023-06-30,39,month,Yes
217386658,2023-06-21,2023-07-25,39,month,Yes
202563999,2023-06-22,,39,month,Yes
137195650,2023-06-22,,39,month,Yes
138372112,2023-06-22,,39,month,Yes
217692419,2023-06-22,,39,month,Yes
217610905,2023-06-22,,39,month,Yes
217618558,2023-06-22,,39,month,Yes
190490555,2023-06-22,,39,month,Yes
122169020,2023-06-22,2023-06-23,39,month,Yes
217628239,2023-06-22,2023-06-23,39,month,No
148062219,2023-06-22,2023-07-19,39,month,Yes
131505988,2023-06-22,2023-07-06,39,month,Yes
215489398,2023-06-22,2023-06-22,39,month,Yes
195285936,2023-06-22,2023-08-18,39,month,Yes
217725764,2023-06-22,2023-06-27,39,month,Yes
217730944,2023-06-22,2023-07-06,39,month,Yes
205548571,2023-06-23,,39,month,Yes
188085249,2023-06-23,,39,month,Yes
206697535,2023-06-23,,39,month,Yes
152705871,2023-06-23,,39,month,Yes
216139584,2023-06-23,,39,month,Yes
127716285,2023-06-23,,39,month,Yes
138535334,2023-06-23,2023-08-23,39,month,Yes
205869717,2023-06-23,2023-08-30,39,month,Yes
204985013,2023-06-23,2023-08-12,39,month,Yes
217763600,2023-06-24,,39,month,Yes
217808731,2023-06-24,2023-06-25,39,month,No
217822232,2023-06-24,2023-08-05,39,month,Yes
217718093,2023-06-25,,39,month,Yes
217555660,2023-06-25,,39,month,Yes
154535908,2023-06-25,,39,month,Yes
217554744,2023-06-25,2023-08-01,39,month,Yes
217877324,2023-06-25,2023-06-25,39,month,Yes
147765298,2023-06-26,,39,month,Yes
217901196,2023-06-26,,39,month,Yes
217266939,2023-06-26,,39,month,Yes
204908076,2023-06-26,,39,month,Yes
217698784,2023-06-26,,39,month,Yes
217909024,2023-06-26,,39,month,Yes
201498671,2023-06-26,,39,month,Yes
217902650,2023-06-26,,39,month,Yes
217896282,2023-06-26,,39,month,Yes
217337901,2023-06-26,,39,month,Yes
217477535,2023-06-26,,39,month,Yes
217885621,2023-06-26,,39,month,Yes
217714764,2023-06-26,,39,month,Yes
217335548,2023-06-26,2023-09-06,39,month,Yes
129747676,2023-06-26,2023-06-27,39,month,Yes
217846698,2023-06-26,2023-06-27,39,month,No
217965791,2023-06-27,,39,month,Yes
217851124,2023-06-27,,39,month,Yes
217861903,2023-06-27,,39,month,Yes
217660423,2023-06-27,,39,month,Yes
217814342,2023-06-27,,39,month,Yes
157548765,2023-06-27,2023-06-28,39,month,No
217934288,2023-06-27,2023-06-28,39,month,No
217855786,2023-06-27,2023-06-28,39,month,No
131753677,2023-06-27,2023-08-15,39,month,Yes
215963364,2023-06-27,2023-09-03,39,month,Yes
217971206,2023-06-27,2023-07-18,39,month,Yes
217943053,2023-06-27,2023-07-17,39,month,Yes
218004764,2023-06-28,,39,month,Yes
217768772,2023-06-28,,39,month,Yes
216775344,2023-06-28,,39,month,Yes
135364787,2023-06-28,,39,month,Yes
148107179,2023-06-28,2023-08-04,39,month,Yes
215904194,2023-06-28,2023-07-22,39,month,Yes
217988577,2023-06-28,2023-07-26,39,month,Yes
146124679,2023-06-28,2023-07-28,39,month,Yes
217819772,2023-06-29,,39,month,Yes
217996629,2023-06-29,,39,month,Yes
152621756,2023-06-29,,39,month,Yes
218006807,2023-06-29,,39,month,Yes
218045202,2023-06-29,2023-08-29,39,month,Yes
122215146,2023-06-29,2023-08-13,39,month,Yes
218003864,2023-06-29,2023-07-28,39,month,Yes
218088770,2023-06-30,,39,month,Yes
217856893,2023-06-30,,39,month,Yes
156054912,2023-06-30,,39,month,Yes
218059054,2023-06-30,,39,month,Yes
218074245,2023-06-30,,39,month,Yes
204774586,2023-06-30,,39,month,Yes
215941440,2023-06-30,,39,month,Yes
205547323,2023-06-30,,39,month,No
140062581,2023-06-30,,39,month,Yes
217932519,2023-06-30,2023-07-01,39,month,Yes
217982048,2023-06-30,2023-07-01,39,month,No
218066467,2023-06-30,2023-08-31,39,month,Yes
218046034,2023-06-30,2023-09-06,39,month,Yes
217697744,2023-06-30,2023-07-27,39,month,Yes
217942738,2023-07-01,,39,month,Yes
218133628,2023-07-01,,39,month,Yes
118508852,2023-07-01,,39,month,Yes
218120267,2023-07-01,,39,month,Yes
218095541,2023-07-01,,39,month,Yes
217626801,2023-07-01,,39,month,Yes
151555660,2023-07-01,2023-08-31,39,month,Yes
217110820,2023-07-01,2023-08-04,39,month,Yes
217932519,2023-07-01,2023-08-31,39,month,Yes
218164848,2023-07-02,,39,month,Yes
217526484,2023-07-02,,39,month,Yes
214940948,2023-07-02,,39,month,Yes
218144586,2023-07-02,,39,month,Yes
217863596,2023-07-02,2023-08-20,39,month,Yes
218098580,2023-07-02,2023-08-30,39,month,Yes
215602271,2023-07-02,2023-07-27,39,month,Yes
218202086,2023-07-03,,39,month,Yes
217927897,2023-07-03,,39,month,Yes
217856402,2023-07-03,,39,month,Yes
217588559,2023-07-03,,39,month,Yes
212136438,2023-07-03,,39,month,Yes
138548670,2023-07-03,,39,month,Yes
217588559,2023-07-03,2023-07-03,39,month,Yes
171893540,2023-07-03,2023-08-20,39,month,Yes
202412363,2023-07-03,2023-07-22,39,month,Yes
218129311,2023-07-03,2023-08-10,39,month,Yes
218092565,2023-07-03,2023-08-10,39,month,Yes
150436862,2023-07-04,,39,month,Yes
218211840,2023-07-04,,39,month,Yes
218235209,2023-07-04,,39,month,Yes
132631414,2023-07-04,,39,month,Yes
218254260,2023-07-04,,39,month,Yes
218095604,2023-07-04,,39,month,Yes
147845964,2023-07-04,2023-07-04,39,month,Yes
218242871,2023-07-04,2023-08-04,39,month,Yes
218238016,2023-07-04,2023-09-03,39,month,Yes
217387951,2023-07-04,2023-08-04,39,month,Yes
218236754,2023-07-04,2023-07-11,39,month,Yes
218307564,2023-07-05,,39,month,Yes
150521180,2023-07-05,,39,month,Yes
135240372,2023-07-05,,39,month,Yes
218275834,2023-07-05,,39,month,Yes
218028076,2023-07-05,,39,month,Yes
164254865,2023-07-05,,39,month,Yes
218274904,2023-07-05,2023-07-06,39,month,No
208473540,2023-07-05,2023-09-08,39,month,Yes
218233516,2023-07-05,2023-08-08,39,month,Yes
218261606,2023-07-05,2023-08-17,39,month,Yes
218289472,2023-07-05,2023-07-06,39,month,Yes
215946425,2023-07-05,2023-07-29,39,month,Yes
218284850,2023-07-05,2023-07-29,39,month,Yes
202151053,2023-07-06,,39,month,Yes
112301350,2023-07-06,,39,month,Yes
218300918,2023-07-06,,39,month,Yes
205452800,2023-07-06,,39,month,Yes
218278300,2023-07-06,,39,month,Yes
216920844,2023-07-06,,39,month,Yes
127100688,2023-07-06,2023-08-02,39,month,Yes
218345379,2023-07-06,2023-08-13,39,month,Yes
183507186,2023-07-06,2023-08-06,39,month,Yes
218133430,2023-07-07,,39,month,Yes
147813476,2023-07-07,,39,month,Yes
218375754,2023-07-07,,39,month,Yes
216000482,2023-07-07,,39,month,Yes
161549477,2023-07-07,,39,month,Yes
133444654,2023-07-07,2023-07-10,39,month,Yes
217883594,2023-07-07,2023-07-27,39,month,Yes
197752733,2023-07-08,,39,month,Yes
175884318,2023-07-08,,39,month,Yes
218413958,2023-07-08,,39,month,Yes
218434925,2023-07-08,,39,month,Yes
156817946,2023-07-08,,39,month,Yes
218427268,2023-07-08,,39,month,Yes
208492287,2023-07-08,,39,month,Yes
217499098,2023-07-08,2023-07-09,39,month,Yes
215723331,2023-07-08,2023-08-15,39,month,Yes
122616074,2023-07-09,,39,month,Yes
218367490,2023-07-09,,39,month,Yes
218415420,2023-07-09,,39,month,Yes
135785962,2023-07-09,,39,month,Yes
206121650,2023-07-09,2023-07-10,39,month,Yes
218129819,2023-07-09,2023-08-03,39,month,Yes
217766676,2023-07-09,2023-07-27,39,month,Yes
216886336,2023-07-10,,39,month,Yes
217991032,2023-07-10,,39,month,Yes
145797162,2023-07-10,,39,month,Yes
217581606,2023-07-10,,39,month,Yes
218459038,2023-07-10,2023-07-11,39,month,Yes
218526124,2023-07-10,2023-07-11,39,month,No
216335430,2023-07-10,2023-07-10,39,month,No
218519862,2023-07-10,2023-07-11,39,month,No
218496811,2023-07-10,2023-07-10,39,month,No
218490122,2023-07-10,2023-07-11,39,month,No
216337502,2023-07-10,2023-07-10,39,month,No
143111905,2023-07-10,2023-08-17,39,month,Yes
217709772,2023-07-10,2023-08-12,39,month,Yes
214924190,2023-07-10,2023-08-10,39,month,Yes
217914198,2023-07-10,2023-07-30,39,month,Yes
217773501,2023-07-10,2023-07-10,39,month,Yes
215311765,2023-07-11,,39,month,Yes
218554220,2023-07-11,,39,month,Yes
209743418,2023-07-11,,39,month,Yes
218553244,2023-07-11,,39,month,Yes
218548492,2023-07-11,,39,month,Yes
217958138,2023-07-11,,39,month,Yes
218365623,2023-07-11,,39,month,Yes
218512642,2023-07-11,,39,month,Yes
218569099,2023-07-11,2023-09-05,39,month,Yes
218304590,2023-07-11,2023-08-30,39,month,Yes
215390636,2023-07-11,2023-09-07,39,month,Yes
218538760,2023-07-11,2023-08-18,39,month,Yes
218544489,2023-07-11,2023-08-11,39,month,Yes
180161087,2023-07-11,2023-08-10,39,month,Yes
218484551,2023-07-11,2023-08-18,39,month,Yes
218570737,2023-07-11,2023-07-12,39,month,Yes
218526607,2023-07-12,,39,month,Yes
211011508,2023-07-12,,39,month,Yes
218610100,2023-07-12,,39,month,Yes
206055148,2023-07-12,,39,month,Yes
150509877,2023-07-12,,39,month,Yes
218498112,2023-07-12,,39,month,Yes
218624538,2023-07-12,2023-08-22,39,month,Yes
218467300,2023-07-12,2023-08-13,39,month,Yes
218509554,2023-07-12,2023-07-22,39,month,Yes
218257588,2023-07-13,,39,month,Yes
218114325,2023-07-13,,39,month,Yes
218325441,2023-07-13,,39,month,Yes
218235047,2023-07-13,,39,month,Yes
218598866,2023-07-13,,39,month,Yes
218644881,2023-07-13,2023-08-16,39,month,Yes
218509727,2023-07-13,2023-08-09,39,month,Yes
150623785,2023-07-13,2023-08-14,39,month,Yes
218586552,2023-07-13,2023-08-14,39,month,Yes
218514844,2023-07-13,2023-07-17,39,month,Yes
218694806,2023-07-14,,39,month,Yes
218678174,2023-07-14,,39,month,Yes
218695487,2023-07-14,2023-09-08,39,month,Yes
218678790,2023-07-14,2023-08-21,39,month,Yes
217499098,2023-07-14,2023-08-21,39,month,Yes
217976753,2023-07-14,2023-08-21,39,month,Yes
199359226,2023-07-14,2023-07-15,39,month,Yes
121814098,2023-07-15,,39,month,Yes
215605718,2023-07-15,,39,month,Yes
218325705,2023-07-15,,39,month,Yes
208598253,2023-07-15,,39,month,Yes
218655628,2023-07-15,,39,month,Yes
185602413,2023-07-15,2023-07-16,39,month,Yes
154082747,2023-07-15,2023-07-23,39,month,Yes
218017402,2023-07-15,2023-08-22,39,month,Yes
218792880,2023-07-16,,39,month,Yes
218761808,2023-07-16,,39,month,Yes
149303812,2023-07-16,,39,month,Yes
216144261,2023-07-16,,39,month,Yes
215976742,2023-07-16,,39,month,Yes
218617631,2023-07-16,2023-08-23,39,month,Yes
218770458,2023-07-16,2023-08-03,39,month,Yes
218720472,2023-07-16,2023-08-19,39,month,Yes
218846909,2023-07-17,,39,month,Yes
214714278,2023-07-17,,39,month,Yes
218529158,2023-07-17,,39,month,Yes
218837719,2023-07-17,,39,month,Yes
194367477,2023-07-17,,39,month,Yes
218300066,2023-07-17,,39,month,Yes
218553583,2023-07-17,,39,month,Yes
149657162,2023-07-17,2023-07-18,39,month,Yes
125920876,2023-07-17,2023-08-24,39,month,Yes
217403566,2023-07-17,2023-08-14,39,month,Yes
218677370,2023-07-17,2023-08-15,39,month,Yes
218598875,2023-07-17,2023-08-24,39,month,Yes
203116529,2023-07-17,2023-07-17,39,month,Yes
218808831,2023-07-17,2023-09-01,39,month,Yes
218844240,2023-07-18,,39,month,Yes
218863419,2023-07-18,,39,month,Yes
218445704,2023-07-18,,39,month,Yes
149411976,2023-07-18,,39,month,Yes
218862674,2023-07-18,,39,month,Yes
218851122,2023-07-18,,39,month,Yes
153402484,2023-07-18,2023-09-01,39,month,Yes
218848831,2023-07-18,2023-08-26,39,month,Yes
159639128,2023-07-18,2023-07-18,39,month,Yes
214638700,2023-07-18,2023-07-19,39,month,No
218850789,2023-07-18,2023-08-18,39,month,Yes
155510287,2023-07-18,2023-08-12,39,month,Yes
218677703,2023-07-18,2023-07-24,39,month,Yes
218878930,2023-07-18,2023-07-20,39,month,Yes
218935022,2023-07-19,,39,month,Yes
218925198,2023-07-19,,39,month,Yes
218927120,2023-07-19,,39,month,Yes
218930176,2023-07-19,,39,month,Yes
216185482,2023-07-19,,39,month,Yes
218814342,2023-07-19,,39,month,Yes
218764310,2023-07-19,,39,month,Yes
218814328,2023-07-19,,39,month,Yes
149144586,2023-07-19,,39,month,Yes
217635511,2023-07-19,,39,month,Yes
218924256,2023-07-19,2023-08-14,39,month,Yes
218898552,2023-07-19,2023-08-17,39,month,Yes
149657162,2023-07-19,2023-09-03,39,month,Yes
218581958,2023-07-19,2023-07-26,39,month,Yes
214943384,2023-07-20,,39,month,Yes
147832373,2023-07-20,,39,month,Yes
204362311,2023-07-20,,39,month,Yes
217137211,2023-07-20,,39,month,Yes
218942852,2023-07-20,,39,month,Yes
218715020,2023-07-20,2023-09-05,39,month,Yes
218701308,2023-07-20,2023-07-21,39,month,Yes
218979443,2023-07-20,2023-08-15,39,month,Yes
218543315,2023-07-20,2023-09-04,39,month,Yes
218281726,2023-07-21,,39,month,Yes
144972422,2023-07-21,,39,month,Yes
219017513,2023-07-21,,39,month,Yes
218096762,2023-07-21,,39,month,Yes
134289850,2023-07-21,,39,month,Yes
205210815,2023-07-21,2023-07-22,39,month,Yes
218684970,2023-07-21,2023-08-28,39,month,Yes
219045318,2023-07-22,,39,month,Yes
218428977,2023-07-22,,39,month,Yes
156587706,2023-07-22,2023-07-23,39,month,No
219034826,2023-07-22,2023-07-23,39,month,No
204380751,2023-07-22,2023-08-21,39,month,Yes
215315438,2023-07-22,2023-08-22,39,month,Yes
213774184,2023-07-22,2023-08-29,39,month,Yes
206121650,2023-07-23,,39,month,Yes
219059958,2023-07-23,,39,month,Yes
204639997,2023-07-23,2023-07-23,39,month,Yes
201817514,2023-07-23,2023-08-22,39,month,Yes
219065931,2023-07-23,2023-08-30,39,month,Yes
143627373,2023-07-24,,39,month,Yes
218675428,2023-07-24,,39,month,Yes
219057820,2023-07-24,,39,month,Yes
219115854,2023-07-24,,39,month,Yes
204826054,2023-07-24,,39,month,Yes
219072554,2023-07-24,,39,month,Yes
219088631,2023-07-24,,39,month,Yes
218861750,2023-07-24,2023-08-31,39,month,Yes
217513777,2023-07-24,2023-08-02,39,month,Yes
218805370,2023-07-24,2023-08-08,39,month,Yes
219128709,2023-07-25,,39,month,Yes
217998036,2023-07-25,,39,month,Yes
219100886,2023-07-25,,39,month,Yes
214586480,2023-07-25,,39,month,Yes
219110064,2023-07-25,,39,month,Yes
157374056,2023-07-25,,39,month,Yes
219058076,2023-07-25,,39,month,Yes
218011483,2023-07-25,,39,month,Yes
216543186,2023-07-25,,39,month,Yes
151239214,2023-07-25,,39,month,Yes
152760748,2023-07-25,2023-08-20,39,month,Yes
182102820,2023-07-25,2023-09-01,39,month,Yes
215005163,2023-07-25,2023-08-17,39,month,Yes
219136846,2023-07-25,2023-08-02,39,month,Yes
218795222,2023-07-25,2023-08-23,39,month,Yes
208706876,2023-07-25,2023-08-21,39,month,Yes
218701308,2023-07-25,2023-09-01,39,month,Yes
219136623,2023-07-25,2023-09-01,39,month,Yes
219153922,2023-07-26,,39,month,Yes
165529460,2023-07-26,,39,month,Yes
218715792,2023-07-26,,39,month,Yes
218985028,2023-07-26,,39,month,Yes
218986352,2023-07-26,,39,month,Yes
219152822,2023-07-26,2023-09-05,39,month,Yes
219084587,2023-07-26,2023-07-27,39,month,No
219200064,2023-07-26,2023-09-02,39,month,Yes
219224963,2023-07-27,,39,month,Yes
219172302,2023-07-27,,39,month,Yes
219244336,2023-07-27,,39,month,Yes
150342446,2023-07-27,,39,month,Yes
210432172,2023-07-27,,39,month,Yes
145614180,2023-07-27,,39,month,Yes
218318466,2023-07-27,,39,month,Yes
131984682,2023-07-27,,39,month,Yes
219243156,2023-07-27,2023-07-27,39,month,Yes
219301778,2023-07-28,,39,month,Yes
153004062,2023-07-28,,39,month,Yes
151015350,2023-07-28,,39,month,Yes
147696294,2023-07-28,,39,month,Yes
218255956,2023-07-28,,39,month,Yes
218510841,2023-07-28,,39,month,Yes
130864124,2023-07-28,,39,month,Yes
219194059,2023-07-28,,39,month,Yes
219254134,2023-07-28,,39,month,Yes
215881016,2023-07-28,,39,month,Yes
217361520,2023-07-28,,39,month,Yes
219265654,2023-07-28,,39,month,Yes
175491846,2023-07-28,2023-07-29,39,month,Yes
212603850,2023-07-28,2023-08-26,39,month,Yes
219307145,2023-07-29,,39,month,Yes
212937420,2023-07-29,2023-09-05,39,month,Yes
219318511,2023-07-29,2023-08-18,39,month,Yes
218513479,2023-07-29,2023-08-25,39,month,Yes
219301764,2023-07-29,2023-08-27,39,month,Yes
125038257,2023-07-30,,39,month,Yes
217813451,2023-07-30,,39,month,Yes
162859352,2023-07-30,2023-07-31,39,month,No
146923161,2023-07-30,2023-09-06,39,month,Yes
206699284,2023-07-30,2023-08-28,39,month,Yes
219330169,2023-07-30,2023-08-28,39,month,Yes
219404710,2023-07-31,,39,month,Yes
219402896,2023-07-31,,39,month,Yes
214129448,2023-07-31,,39,month,Yes
219218929,2023-07-31,,39,month,Yes
219385880,2023-07-31,,39,month,Yes
219368039,2023-07-31,,39,month,Yes
219328313,2023-07-31,,39,month,Yes
219185386,2023-07-31,2023-08-01,39,month,No
183712256,2023-07-31,2023-08-08,39,month,Yes
217624207,2023-08-01,,39,month,Yes
218938921,2023-08-01,,39,month,Yes
147145693,2023-08-01,,39,month,Yes
218459038,2023-08-01,,39,month,Yes
219395734,2023-08-01,,39,month,Yes
219413956,2023-08-01,,39,month,Yes
218562434,2023-08-01,2023-09-01,39,month,Yes
135521927,2023-08-01,2023-09-02,39,month,Yes
157035378,2023-08-01,2023-08-31,39,month,Yes
219382434,2023-08-01,2023-08-31,39,month,Yes
208762353,2023-08-02,,39,month,Yes
218346336,2023-08-02,,39,month,Yes
219226230,2023-08-02,,39,month,Yes
219369515,2023-08-02,,39,month,Yes
204947361,2023-08-02,,39,month,Yes
212977568,2023-08-02,,39,month,Yes
217981717,2023-08-02,,39,month,Yes
219459089,2023-08-02,,39,month,Yes
193483420,2023-08-02,,39,month,Yes
219496362,2023-08-02,2023-09-04,39,month,Yes
219398902,2023-08-02,2023-09-05,39,month,Yes
219497152,2023-08-02,2023-08-23,39,month,Yes
188426619,2023-08-02,2023-09-01,39,month,Yes
219470485,2023-08-02,2023-08-16,39,month,Yes
219460783,2023-08-02,2023-08-28,39,month,Yes
219512722,2023-08-03,,39,month,Yes
199393176,2023-08-03,,39,month,Yes
217368686,2023-08-03,,39,month,Yes
218247056,2023-08-03,,39,month,Yes
219439239,2023-08-03,,39,month,Yes
188206991,2023-08-03,,39,month,Yes
206470657,2023-08-03,,39,month,Yes
218706730,2023-08-03,,39,month,Yes
219512680,2023-08-03,,39,month,Yes
125335731,2023-08-03,,39,month,Yes
160598122,2023-08-03,,39,month,Yes
218414156,2023-08-03,,39,month,Yes
206455504,2023-08-03,2023-09-01,39,month,Yes
202589094,2023-08-03,2023-09-03,39,month,Yes
129747676,2023-08-03,2023-09-06,39,month,Yes
219511614,2023-08-03,2023-09-01,39,month,Yes
219491158,2023-08-04,,39,month,Yes
218790626,2023-08-04,,39,month,Yes
219476808,2023-08-04,,39,month,Yes
218585706,2023-08-04,,39,month,Yes
219316901,2023-08-04,,39,month,Yes
217724278,2023-08-04,,39,month,Yes
155869412,2023-08-04,,39,month,Yes
164535832,2023-08-04,,39,month,Yes
219388064,2023-08-04,,39,month,Yes
218884048,2023-08-04,2023-08-22,39,month,Yes
219603078,2023-08-05,,39,month,Yes
219146842,2023-08-05,,39,month,Yes
206676416,2023-08-05,,39,month,Yes
219615770,2023-08-05,,39,month,Yes
219630379,2023-08-06,,39,month,Yes
145096572,2023-08-06,,39,month,Yes
144005898,2023-08-06,,39,month,Yes
215189020,2023-08-06,,39,month,Yes
188354637,2023-08-06,2023-08-20,39,month,Yes
219668475,2023-08-07,,39,month,Yes
219495361,2023-08-07,,39,month,Yes
219672587,2023-08-07,,39,month,Yes
218556897,2023-08-07,2023-08-08,39,month,Yes
219467082,2023-08-07,2023-08-15,39,month,Yes
139353407,2023-08-08,,39,month,Yes
219734945,2023-08-08,,39,month,Yes
219735949,2023-08-08,,39,month,Yes
219688361,2023-08-08,,39,month,Yes
219447968,2023-08-08,,39,month,Yes
219583682,2023-08-08,,39,month,Yes
217638566,2023-08-08,,39,month,Yes
219716268,2023-08-08,,39,month,Yes
219713718,2023-08-08,,39,month,Yes
219707178,2023-08-08,,39,month,Yes
219747148,2023-08-08,2023-08-08,39,month,Yes
219710700,2023-08-08,2023-08-17,39,month,Yes
160883429,2023-08-09,,39,month,Yes
218556897,2023-08-09,,39,month,Yes
219779586,2023-08-09,,39,month,Yes
219437804,2023-08-09,,39,month,Yes
206402783,2023-08-09,,39,month,Yes
178419414,2023-08-09,,39,month,Yes
219719416,2023-08-09,,39,month,Yes
156558244,2023-08-09,,39,month,Yes
215602271,2023-08-09,2023-08-15,39,month,Yes
219761422,2023-08-09,2023-08-14,39,month,Yes
218594597,2023-08-09,2023-08-09,39,month,No
219734107,2023-08-10,,39,month,Yes
219836911,2023-08-10,,39,month,Yes
215179190,2023-08-10,,39,month,Yes
219817702,2023-08-10,,39,month,Yes
150065982,2023-08-10,2023-08-11,39,month,Yes
219891350,2023-08-11,,39,month,Yes
205210815,2023-08-11,,39,month,Yes
219744473,2023-08-11,,39,month,Yes
219851822,2023-08-11,,39,month,Yes
150779000,2023-08-11,2023-09-06,39,month,Yes
219876215,2023-08-11,2023-08-12,39,month,Yes
151633468,2023-08-11,2023-08-12,39,month,Yes
219834528,2023-08-11,2023-08-12,39,month,No
202844600,2023-08-11,2023-08-12,39,month,No
158093021,2023-08-12,,39,month,Yes
203366396,2023-08-12,2023-08-16,39,month,Yes
210694562,2023-08-12,2023-09-02,39,month,Yes
188347490,2023-08-13,,39,month,Yes
219947831,2023-08-13,,39,month,Yes
214775412,2023-08-13,,39,month,Yes
134753801,2023-08-13,,39,month,Yes
182584521,2023-08-13,,39,month,Yes
219955434,2023-08-13,,39,month,Yes
219951440,2023-08-13,,39,month,Yes
219808428,2023-08-13,2023-09-01,39,month,Yes
191034251,2023-08-14,,39,month,Yes
220023196,2023-08-14,,39,month,Yes
220028812,2023-08-14,,39,month,Yes
195988242,2023-08-14,,39,month,Yes
151633468,2023-08-14,,39,month,Yes
220012044,2023-08-14,,39,month,Yes
219981231,2023-08-14,,39,month,Yes
169692209,2023-08-14,,39,month,Yes
116156335,2023-08-14,,39,month,Yes
153393340,2023-08-14,,39,month,Yes
219974920,2023-08-14,,39,month,Yes
121253113,2023-08-14,2023-08-16,39,month,Yes
219690296,2023-08-15,,39,month,Yes
187268085,2023-08-15,,39,month,Yes
150623785,2023-08-15,,39,month,Yes
220056524,2023-08-15,2023-08-16,39,month,No
208188866,2023-08-16,,39,month,Yes
219081046,2023-08-16,,39,month,Yes
219569143,2023-08-16,,39,month,Yes
219653068,2023-08-16,,39,month,Yes
220120740,2023-08-16,,39,month,Yes
186200901,2023-08-16,,39,month,Yes
220116966,2023-08-16,,39,month,Yes
219876215,2023-08-16,,39,month,Yes
219996796,2023-08-16,,39,month,Yes
218296652,2023-08-16,,39,month,Yes
188748372,2023-08-16,,39,month,Yes
220080560,2023-08-16,,39,month,Yes
219899496,2023-08-17,,39,month,Yes
219000322,2023-08-17,,39,month,Yes
220181992,2023-08-17,,39,month,Yes
220196419,2023-08-17,,39,month,Yes
220155197,2023-08-17,,39,month,Yes
220144619,2023-08-17,,39,month,Yes
220184550,2023-08-17,,39,month,Yes
152209352,2023-08-17,,39,month,Yes
146952862,2023-08-17,,39,month,Yes
220178530,2023-08-17,,39,month,Yes
219498470,2023-08-17,,39,month,Yes
216622895,2023-08-17,,39,month,Yes
153705354,2023-08-17,2023-08-17,39,month,Yes
219280628,2023-08-17,2023-08-18,39,month,No
220171290,2023-08-18,,39,month,Yes
219553060,2023-08-18,,39,month,Yes
220244827,2023-08-18,,39,month,Yes
219612883,2023-08-18,,39,month,Yes
217914279,2023-08-18,,39,month,Yes
220171851,2023-08-18,,39,month,Yes
217543308,2023-08-18,,39,month,Yes
157008330,2023-08-18,2023-08-18,39,month,Yes
206063908,2023-08-18,2023-09-07,39,month,Yes
220182716,2023-08-18,2023-08-19,39,month,No
202103959,2023-08-19,,39,month,Yes
218757796,2023-08-19,,39,month,Yes
